repetition_bucket,variability,position_in_workload,source_path,measured_query_name,num_joins_in_user_query,num_joins_in_benchmark_query,redset_query_id
30%-40%,high_variability,217,imdb/benchmarks/ceb/9b/fc59330168084ff4623cd70ad2a6313543916d07.sql,rbk_0679_ceb_9b_fc59330168084ff4623cd70ad2a6313543916d07,5,8,690668
30%-40%,high_variability,218,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,683028
30%-40%,high_variability,219,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,2,7,1125701
30%-40%,high_variability,220,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,623564
30%-40%,high_variability,221,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,2,7,685103
30%-40%,high_variability,222,imdb/benchmarks/ceb/3a/3a993.sql,rbk_0369_ceb_3a_3a993,7,9,1326923
30%-40%,high_variability,223,imdb/benchmarks/job/15c.sql,rbk_0704_job_15c,5,8,923494
30%-40%,high_variability,224,imdb/benchmarks/job/12a.sql,rbk_0692_job_12a,2,7,1030926
30%-40%,high_variability,225,imdb/benchmarks/job/14b.sql,rbk_0700_job_14b,3,7,913313
30%-40%,high_variability,226,imdb/benchmarks/job/14a.sql,rbk_0699_job_14a,3,7,999756
30%-40%,high_variability,227,imdb/benchmarks/job/19c.sql,rbk_0721_job_19c,7,9,1005557
30%-40%,high_variability,228,imdb/benchmarks/ceb/5a/5a998.sql,rbk_0441_ceb_5a_5a998,6,9,1247073
30%-40%,high_variability,229,imdb/benchmarks/job/16d.sql,rbk_0709_job_16d,3,7,1241097
30%-40%,high_variability,230,imdb/benchmarks/ceb/1a/1a995.sql,rbk_0246_ceb_1a_1a995,5,8,1143504
30%-40%,high_variability,231,imdb/benchmarks/ceb/3a/3a992.sql,rbk_0368_ceb_3a_3a992,6,9,943560
30%-40%,high_variability,232,imdb/benchmarks/job/11d.sql,rbk_0691_job_11d,3,7,1023387
30%-40%,high_variability,233,imdb/benchmarks/job/19b.sql,rbk_0720_job_19b,6,9,894222
30%-40%,high_variability,234,imdb/benchmarks/ceb/10a/f6beba9049546c04119c56b3ebc830b17e1cf4bc.sql,rbk_0168_ceb_10a_f6beba9049546c04119c56b3ebc830b17e1cf4bc,1,6,963782
30%-40%,high_variability,235,imdb/benchmarks/ceb/10a/f6a29c2f08f9b0fd4b77006a7c2953d589825b21.sql,rbk_0167_ceb_10a_f6a29c2f08f9b0fd4b77006a7c2953d589825b21,1,6,1295498
30%-40%,high_variability,236,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,807505
30%-40%,high_variability,237,imdb/benchmarks/ceb/10a/f6830f5b3e0132a538039ea0e2fe693b9d281265.sql,rbk_0166_ceb_10a_f6830f5b3e0132a538039ea0e2fe693b9d281265,1,6,1147929
30%-40%,high_variability,238,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,717503
30%-40%,high_variability,239,imdb/benchmarks/job/23c.sql,rbk_0735_job_23c,9,10,1286539
30%-40%,high_variability,240,imdb/benchmarks/ceb/9a/ff58ed4b89b64c3f16e2ff9e3f498643e314c3a6.sql,rbk_0634_ceb_9a_ff58ed4b89b64c3f16e2ff9e3f498643e314c3a6,4,8,710087
30%-40%,high_variability,241,imdb/benchmarks/ceb/9a/fee8ef30658409876bb44d1f2708cdb73368f21b.sql,rbk_0633_ceb_9a_fee8ef30658409876bb44d1f2708cdb73368f21b,5,8,620023
30%-40%,high_variability,242,imdb/benchmarks/ceb/1a/1a994.sql,rbk_0245_ceb_1a_1a994,4,8,710472
30%-40%,high_variability,243,imdb/benchmarks/ceb/9a/fec1ac0fddcea673029bc1c3d729ad0736b50c66.sql,rbk_0632_ceb_9a_fec1ac0fddcea673029bc1c3d729ad0736b50c66,5,8,807600
30%-40%,high_variability,244,imdb/benchmarks/ceb/2c/2c97.sql,rbk_0339_ceb_2c_2c97,4,8,702809
30%-40%,high_variability,245,imdb/benchmarks/job/21b.sql,rbk_0727_job_21b,4,8,779304
30%-40%,high_variability,246,imdb/benchmarks/ceb/2a/2a97.sql,rbk_0288_ceb_2a_2a97,8,10,883330
30%-40%,high_variability,247,imdb/benchmarks/ceb/2a/2a97.sql,rbk_0288_ceb_2a_2a97,8,10,1298639
30%-40%,high_variability,248,imdb/benchmarks/ceb/2a/2a96.sql,rbk_0287_ceb_2a_2a96,8,10,841048
30%-40%,high_variability,249,imdb/benchmarks/ceb/2a/2a95.sql,rbk_0286_ceb_2a_2a95,8,10,839132
30%-40%,high_variability,250,imdb/benchmarks/ceb/2a/2a97.sql,rbk_0288_ceb_2a_2a97,8,10,1196869
30%-40%,high_variability,251,imdb/benchmarks/ceb/2a/2a94.sql,rbk_0285_ceb_2a_2a94,8,10,1152608
30%-40%,high_variability,252,imdb/benchmarks/ceb/2b/2b98.sql,rbk_0308_ceb_2b_2b98,9,10,1331000
30%-40%,high_variability,253,imdb/benchmarks/ceb/2a/2a97.sql,rbk_0288_ceb_2a_2a97,8,10,1211271
30%-40%,high_variability,254,imdb/benchmarks/ceb/2c/2c96.sql,rbk_0338_ceb_2c_2c96,4,8,1274796
30%-40%,high_variability,255,imdb/benchmarks/job/31c.sql,rbk_0751_job_31c,9,10,906902
30%-40%,high_variability,256,imdb/benchmarks/ceb/8a/8a99.sql,rbk_0577_ceb_8a_8a99,10,11,1134119
30%-40%,high_variability,257,imdb/benchmarks/ceb/2b/2b98.sql,rbk_0308_ceb_2b_2b98,9,10,998389
30%-40%,high_variability,258,imdb/benchmarks/ceb/1a/1a993.sql,rbk_0244_ceb_1a_1a993,4,8,916395
30%-40%,high_variability,259,imdb/benchmarks/job/21a.sql,rbk_0726_job_21a,4,8,994848
30%-40%,high_variability,260,imdb/benchmarks/ceb/2b/2b97.sql,rbk_0307_ceb_2b_2b97,9,10,831971
30%-40%,high_variability,261,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,9,10,1038675
30%-40%,high_variability,262,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,9,10,1184714
30%-40%,high_variability,263,imdb/benchmarks/job/15b.sql,rbk_0703_job_15b,4,8,1129763
30%-40%,high_variability,264,imdb/benchmarks/ceb/9b/fb33283bb6ecc42275dd6c9a14d975f39bfee7e1.sql,rbk_0678_ceb_9b_fb33283bb6ecc42275dd6c9a14d975f39bfee7e1,5,8,697230
30%-40%,high_variability,265,imdb/benchmarks/job/15a.sql,rbk_0702_job_15a,5,8,842924
30%-40%,high_variability,266,imdb/benchmarks/job/13b.sql,rbk_0696_job_13b,5,8,717613
30%-40%,high_variability,267,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,9,10,1036275
30%-40%,high_variability,268,imdb/benchmarks/ceb/9b/fa46de03bf272339037184c9e950f1470490693b.sql,rbk_0677_ceb_9b_fa46de03bf272339037184c9e950f1470490693b,5,8,1230223
30%-40%,high_variability,269,imdb/benchmarks/ceb/9a/feb733a6bfe8d9b840c24b101c323f7e4a63002f.sql,rbk_0631_ceb_9a_feb733a6bfe8d9b840c24b101c323f7e4a63002f,5,8,941487
30%-40%,high_variability,270,imdb/benchmarks/ceb/2c/2c95.sql,rbk_0337_ceb_2c_2c95,5,8,1181117
30%-40%,high_variability,271,imdb/benchmarks/ceb/2c/2c94.sql,rbk_0336_ceb_2c_2c94,4,8,799224
30%-40%,high_variability,272,imdb/benchmarks/ceb/9b/f9feafae35f78cb9e4afdb89ee2c480cef5df1cb.sql,rbk_0676_ceb_9b_f9feafae35f78cb9e4afdb89ee2c480cef5df1cb,5,8,1260702
30%-40%,high_variability,273,imdb/benchmarks/ceb/2c/2c93.sql,rbk_0335_ceb_2c_2c93,5,8,1295499
30%-40%,high_variability,274,imdb/benchmarks/ceb/2c/2c92.sql,rbk_0334_ceb_2c_2c92,5,8,832703
30%-40%,high_variability,275,imdb/benchmarks/ceb/2c/2c91.sql,rbk_0333_ceb_2c_2c91,4,8,1059881
30%-40%,high_variability,276,imdb/benchmarks/ceb/2c/2c90.sql,rbk_0332_ceb_2c_2c90,5,8,1314443
30%-40%,high_variability,277,imdb/benchmarks/ceb/9a/fe9ed70e29644e1c472f5d31a3bf9b9da3d93a1a.sql,rbk_0630_ceb_9a_fe9ed70e29644e1c472f5d31a3bf9b9da3d93a1a,5,8,1022951
30%-40%,high_variability,278,imdb/benchmarks/job/13a.sql,rbk_0695_job_13a,5,8,1186291
30%-40%,high_variability,279,imdb/benchmarks/ceb/1a/1a992.sql,rbk_0243_ceb_1a_1a992,5,8,1151766
30%-40%,high_variability,280,imdb/benchmarks/ceb/2c/2c9.sql,rbk_0331_ceb_2c_2c9,4,8,1228861
30%-40%,high_variability,281,imdb/benchmarks/ceb/11a/fdac0e602405ac158554ecf456acfebab3a248c0.sql,rbk_0216_ceb_11a_fdac0e602405ac158554ecf456acfebab3a248c0,6,9,1076256
30%-40%,high_variability,282,imdb/benchmarks/ceb/1a/1a991.sql,rbk_0242_ceb_1a_1a991,5,8,965236
30%-40%,high_variability,283,imdb/benchmarks/ceb/9b/f91a0255319facedf6b8a146f8f794bd24d295c4.sql,rbk_0675_ceb_9b_f91a0255319facedf6b8a146f8f794bd24d295c4,4,8,1125702
30%-40%,high_variability,284,imdb/benchmarks/ceb/3b/ff7b376cf38c8e80ec4ed702f956a20b23144109.sql,rbk_0396_ceb_3b_ff7b376cf38c8e80ec4ed702f956a20b23144109,6,9,1042981
30%-40%,high_variability,285,imdb/benchmarks/ceb/9b/f91154a6ba85eed1432bdb073f70864844e9815b.sql,rbk_0674_ceb_9b_f91154a6ba85eed1432bdb073f70864844e9815b,5,8,1047208
30%-40%,high_variability,286,imdb/benchmarks/ceb/9a/fe94b0cae530a2acb96e1993cf293e7808125089.sql,rbk_0629_ceb_9a_fe94b0cae530a2acb96e1993cf293e7808125089,5,8,702780
30%-40%,high_variability,287,imdb/benchmarks/ceb/3b/feeb0bec5b80d5409d1c420e000ea0e8c6cec6ba.sql,rbk_0395_ceb_3b_feeb0bec5b80d5409d1c420e000ea0e8c6cec6ba,6,9,1277345
30%-40%,high_variability,288,imdb/benchmarks/ceb/2c/2c91.sql,rbk_0333_ceb_2c_2c91,4,8,1046961
30%-40%,high_variability,289,imdb/benchmarks/ceb/9a/fe2061c286f812669776791ab0db0731d5a9c571.sql,rbk_0628_ceb_9a_fe2061c286f812669776791ab0db0731d5a9c571,5,8,1163132
30%-40%,high_variability,290,imdb/benchmarks/ceb/2c/2c91.sql,rbk_0333_ceb_2c_2c91,4,8,1015889
30%-40%,high_variability,291,imdb/benchmarks/job/20b.sql,rbk_0724_job_20b,6,9,925782
30%-40%,high_variability,292,imdb/benchmarks/ceb/2c/2c89.sql,rbk_0330_ceb_2c_2c89,4,8,1041481
30%-40%,high_variability,293,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,2,7,1175500
30%-40%,high_variability,294,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,1155243
30%-40%,high_variability,295,imdb/benchmarks/ceb/10a/f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3.sql,rbk_0165_ceb_10a_f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3,1,6,1336476
30%-40%,high_variability,296,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,692563
30%-40%,high_variability,297,imdb/benchmarks/ceb/9a/fdb4aac1c5a5a92a398608e49d1033ccc680ee14.sql,rbk_0627_ceb_9a_fdb4aac1c5a5a92a398608e49d1033ccc680ee14,5,8,695781
30%-40%,high_variability,298,imdb/benchmarks/ceb/3a/3a993.sql,rbk_0369_ceb_3a_3a993,7,9,1113847
30%-40%,high_variability,299,imdb/benchmarks/ceb/10a/f6a29c2f08f9b0fd4b77006a7c2953d589825b21.sql,rbk_0167_ceb_10a_f6a29c2f08f9b0fd4b77006a7c2953d589825b21,1,6,802701
30%-40%,high_variability,300,imdb/benchmarks/ceb/5a/5a997.sql,rbk_0440_ceb_5a_5a997,7,9,718288
30%-40%,high_variability,301,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,1270494
30%-40%,high_variability,302,imdb/benchmarks/job/12a.sql,rbk_0692_job_12a,2,7,1291141
30%-40%,high_variability,303,imdb/benchmarks/ceb/2c/2c88.sql,rbk_0329_ceb_2c_2c88,5,8,620120
30%-40%,high_variability,304,imdb/benchmarks/job/16c.sql,rbk_0708_job_16c,3,7,690669
30%-40%,high_variability,305,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,3,7,1163902
30%-40%,high_variability,306,imdb/benchmarks/ceb/3b/fc6056da9af2dfcc071373f82d93dad97111ca5d.sql,rbk_0394_ceb_3b_fc6056da9af2dfcc071373f82d93dad97111ca5d,7,9,623870
30%-40%,high_variability,307,imdb/benchmarks/job/16d.sql,rbk_0709_job_16d,3,7,727211
30%-40%,high_variability,308,imdb/benchmarks/job/14b.sql,rbk_0700_job_14b,3,7,965600
30%-40%,high_variability,309,imdb/benchmarks/ceb/1a/1a990.sql,rbk_0241_ceb_1a_1a990,5,8,629984
30%-40%,high_variability,310,imdb/benchmarks/ceb/3a/3a991.sql,rbk_0367_ceb_3a_3a991,7,9,1281760
30%-40%,high_variability,311,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,784788
30%-40%,high_variability,312,imdb/benchmarks/job/10a.sql,rbk_0685_job_10a,1,6,1087041
30%-40%,high_variability,313,imdb/benchmarks/job/9b.sql,rbk_0760_job_9b,3,7,1032851
30%-40%,high_variability,314,imdb/benchmarks/job/9c.sql,rbk_0761_job_9c,3,7,786218
30%-40%,high_variability,315,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,692445
30%-40%,high_variability,316,imdb/benchmarks/job/19a.sql,rbk_0719_job_19a,6,9,1302482
30%-40%,high_variability,317,imdb/benchmarks/ceb/2a/2a94.sql,rbk_0285_ceb_2a_2a94,8,10,833782
30%-40%,high_variability,318,imdb/benchmarks/ceb/3b/faa74ba0386680d13e4895a49ee5f8ccdbb5c2f9.sql,rbk_0393_ceb_3b_faa74ba0386680d13e4895a49ee5f8ccdbb5c2f9,6,9,920782
30%-40%,high_variability,319,imdb/benchmarks/ceb/2b/2b98.sql,rbk_0308_ceb_2b_2b98,9,10,856643
30%-40%,high_variability,320,imdb/benchmarks/ceb/9a/fd94ac5aa992701480fe5d35714423993a0e46d2.sql,rbk_0626_ceb_9a_fd94ac5aa992701480fe5d35714423993a0e46d2,4,8,1105460
30%-40%,high_variability,321,imdb/benchmarks/ceb/9a/fd94ac5aa992701480fe5d35714423993a0e46d2.sql,rbk_0626_ceb_9a_fd94ac5aa992701480fe5d35714423993a0e46d2,4,8,1324833
30%-40%,high_variability,322,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,9,10,778235
30%-40%,high_variability,323,imdb/benchmarks/job/9d.sql,rbk_0762_job_9d,3,7,1154773
30%-40%,high_variability,324,imdb/benchmarks/ceb/9a/fd81c0957402e843e66ea4b83f0572eee64906c8.sql,rbk_0625_ceb_9a_fd81c0957402e843e66ea4b83f0572eee64906c8,4,8,1315051
30%-40%,high_variability,325,imdb/benchmarks/job/20b.sql,rbk_0724_job_20b,6,9,1112209
30%-40%,high_variability,326,imdb/benchmarks/ceb/11a/fdac0e602405ac158554ecf456acfebab3a248c0.sql,rbk_0216_ceb_11a_fdac0e602405ac158554ecf456acfebab3a248c0,6,9,1132344
30%-40%,high_variability,327,imdb/benchmarks/job/9d.sql,rbk_0762_job_9d,3,7,924413
30%-40%,high_variability,328,imdb/benchmarks/job/14b.sql,rbk_0700_job_14b,3,7,1044019
30%-40%,high_variability,329,imdb/benchmarks/ceb/2b/2b97.sql,rbk_0307_ceb_2b_2b97,9,10,1018215
30%-40%,high_variability,330,imdb/benchmarks/ceb/9a/fd5471171162b8e1a496bbae5ba13b6f6a598aab.sql,rbk_0624_ceb_9a_fd5471171162b8e1a496bbae5ba13b6f6a598aab,5,8,1224131
30%-40%,high_variability,331,imdb/benchmarks/ceb/3b/ff7b376cf38c8e80ec4ed702f956a20b23144109.sql,rbk_0396_ceb_3b_ff7b376cf38c8e80ec4ed702f956a20b23144109,6,9,905778
30%-40%,high_variability,332,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,9,10,1061842
30%-40%,high_variability,333,imdb/benchmarks/job/7a.sql,rbk_0752_job_7a,3,7,1302898
30%-40%,high_variability,334,imdb/benchmarks/ceb/2b/2b96.sql,rbk_0306_ceb_2b_2b96,9,10,1270878
30%-40%,high_variability,335,imdb/benchmarks/job/16a.sql,rbk_0706_job_16a,2,7,1091619
30%-40%,high_variability,336,imdb/benchmarks/job/18c.sql,rbk_0718_job_18c,1,6,1068226
30%-40%,high_variability,337,imdb/benchmarks/ceb/9a/fd21343133a43d2ed7c52de6b2ef9b72543d38b9.sql,rbk_0623_ceb_9a_fd21343133a43d2ed7c52de6b2ef9b72543d38b9,5,8,887039
30%-40%,high_variability,338,imdb/benchmarks/job/9c.sql,rbk_0761_job_9c,3,7,1067539
30%-40%,high_variability,339,imdb/benchmarks/job/31b.sql,rbk_0750_job_31b,9,10,1150074
30%-40%,high_variability,340,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,796185
30%-40%,high_variability,341,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,620099
30%-40%,high_variability,342,imdb/benchmarks/ceb/2a/2a93.sql,rbk_0284_ceb_2a_2a93,9,10,1240771
30%-40%,high_variability,343,imdb/benchmarks/ceb/9b/f8e4187a687b598307730d75ecf5761b7f051734.sql,rbk_0673_ceb_9b_f8e4187a687b598307730d75ecf5761b7f051734,5,8,1316387
30%-40%,high_variability,344,imdb/benchmarks/ceb/9b/f87d6e44dc2f8826f73448d88eb19229194f283b.sql,rbk_0672_ceb_9b_f87d6e44dc2f8826f73448d88eb19229194f283b,5,8,790916
30%-40%,high_variability,345,imdb/benchmarks/job/20a.sql,rbk_0723_job_20a,7,9,1084109
30%-40%,high_variability,346,imdb/benchmarks/ceb/3a/3a993.sql,rbk_0369_ceb_3a_3a993,7,9,683151
30%-40%,high_variability,347,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,3,7,801038
30%-40%,high_variability,348,imdb/benchmarks/ceb/1a/1a99.sql,rbk_0240_ceb_1a_1a99,5,8,716278
30%-40%,high_variability,349,imdb/benchmarks/job/16d.sql,rbk_0709_job_16d,3,7,946145
30%-40%,high_variability,350,imdb/benchmarks/ceb/2c/2c87.sql,rbk_0328_ceb_2c_2c87,5,8,1243101
30%-40%,high_variability,351,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,3,7,1199603
30%-40%,high_variability,352,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,3,7,1265490
30%-40%,high_variability,353,imdb/benchmarks/ceb/5a/5a996.sql,rbk_0439_ceb_5a_5a996,7,9,960102
30%-40%,high_variability,354,imdb/benchmarks/ceb/5a/5a995.sql,rbk_0438_ceb_5a_5a995,6,9,1244627
30%-40%,high_variability,355,imdb/benchmarks/job/11d.sql,rbk_0691_job_11d,3,7,1003673
30%-40%,high_variability,356,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,2,7,773190
30%-40%,high_variability,357,imdb/benchmarks/ceb/5a/5a994.sql,rbk_0437_ceb_5a_5a994,6,9,1214865
30%-40%,high_variability,358,imdb/benchmarks/ceb/5a/5a998.sql,rbk_0441_ceb_5a_5a998,6,9,1012255
30%-40%,high_variability,359,imdb/benchmarks/ceb/10a/f62b50fe30cf38b1656df742f919c18a7b2bd922.sql,rbk_0164_ceb_10a_f62b50fe30cf38b1656df742f919c18a7b2bd922,1,6,620165
30%-40%,high_variability,360,imdb/benchmarks/ceb/3a/3a992.sql,rbk_0368_ceb_3a_3a992,6,9,887489
30%-40%,high_variability,361,imdb/benchmarks/job/16d.sql,rbk_0709_job_16d,3,7,1080265
30%-40%,high_variability,362,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,3,7,1240797
30%-40%,high_variability,363,imdb/benchmarks/ceb/3a/3a992.sql,rbk_0368_ceb_3a_3a992,6,9,1061843
30%-40%,high_variability,364,imdb/benchmarks/ceb/2c/2c86.sql,rbk_0327_ceb_2c_2c86,5,8,827874
30%-40%,high_variability,365,imdb/benchmarks/job/9a.sql,rbk_0759_job_9a,2,7,1149169
30%-40%,high_variability,366,imdb/benchmarks/ceb/10a/f62850911fa2239d86d6f0edeeb371d9b8f77431.sql,rbk_0163_ceb_10a_f62850911fa2239d86d6f0edeeb371d9b8f77431,1,6,1231731
30%-40%,high_variability,367,imdb/benchmarks/ceb/9b/f7fea596f74d0a649e2bbd9e2011441fcc014773.sql,rbk_0671_ceb_9b_f7fea596f74d0a649e2bbd9e2011441fcc014773,5,8,1201335
30%-40%,high_variability,368,imdb/benchmarks/job/14a.sql,rbk_0699_job_14a,3,7,1146079
30%-40%,high_variability,369,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,1069640
30%-40%,high_variability,370,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,1149532
30%-40%,high_variability,371,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,927282
30%-40%,high_variability,372,imdb/benchmarks/ceb/9a/fd0dd272b5ad8752f89bc4eed8032cbf14a7865b.sql,rbk_0622_ceb_9a_fd0dd272b5ad8752f89bc4eed8032cbf14a7865b,5,8,1238948
30%-40%,high_variability,373,imdb/benchmarks/job/9a.sql,rbk_0759_job_9a,3,7,1269740
30%-40%,high_variability,374,imdb/benchmarks/ceb/9b/f77f0e56d64983d3f54b12c4254eeb3b748153f4.sql,rbk_0670_ceb_9b_f77f0e56d64983d3f54b12c4254eeb3b748153f4,5,8,1071680
30%-40%,high_variability,375,imdb/benchmarks/ceb/2c/2c9.sql,rbk_0331_ceb_2c_2c9,4,8,1045948
30%-40%,high_variability,376,imdb/benchmarks/job/16a.sql,rbk_0706_job_16a,2,7,1047014
30%-40%,high_variability,377,imdb/benchmarks/ceb/9a/fcee27980b473a12e94b506bfc2b29bfd00a96cc.sql,rbk_0621_ceb_9a_fcee27980b473a12e94b506bfc2b29bfd00a96cc,5,8,848605
30%-40%,high_variability,378,imdb/benchmarks/job/12a.sql,rbk_0692_job_12a,3,7,987783
30%-40%,high_variability,379,imdb/benchmarks/job/16a.sql,rbk_0706_job_16a,2,7,856356
30%-40%,high_variability,380,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,3,7,924034
30%-40%,high_variability,381,imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,rbk_0194_ceb_10a_ff5392412c047db440be1c25a9368dca0af322a6,1,6,998956
30%-40%,high_variability,382,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,924033
30%-40%,high_variability,383,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,644272
30%-40%,high_variability,384,imdb/benchmarks/job/17a.sql,rbk_0710_job_17a,1,6,481185
30%-40%,high_variability,385,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,158599
30%-40%,high_variability,386,imdb/benchmarks/ceb/9a/fce9db29d07def6e31000fb2fe65bb63fb233237.sql,rbk_0620_ceb_9a_fce9db29d07def6e31000fb2fe65bb63fb233237,5,8,578665
30%-40%,high_variability,387,imdb/benchmarks/job/14a.sql,rbk_0699_job_14a,2,7,167508
30%-40%,high_variability,388,imdb/benchmarks/job/7c.sql,rbk_0754_job_7c,2,7,702573
30%-40%,high_variability,389,imdb/benchmarks/job/16b.sql,rbk_0707_job_16b,3,7,161596
30%-40%,high_variability,390,imdb/benchmarks/job/7c.sql,rbk_0754_job_7c,3,7,645609
30%-40%,high_variability,391,imdb/benchmarks/job/11b.sql,rbk_0689_job_11b,3,7,665853
30%-40%,high_variability,392,imdb/benchmarks/job/7b.sql,rbk_0753_job_7b,3,7,691832
30%-40%,high_variability,393,imdb/benchmarks/ceb/9b/f608f808894cdaaa70c0bf0dec2781a72273d0f7.sql,rbk_0669_ceb_9b_f608f808894cdaaa70c0bf0dec2781a72273d0f7,4,8,732557
30%-40%,high_variability,394,imdb/benchmarks/ceb/9a/fcd655ea4e67f49cefab4f5d148e5d6c836571bd.sql,rbk_0619_ceb_9a_fcd655ea4e67f49cefab4f5d148e5d6c836571bd,4,8,684641
30%-40%,high_variability,395,imdb/benchmarks/ceb/2c/2c85.sql,rbk_0326_ceb_2c_2c85,4,8,774355
30%-40%,high_variability,396,imdb/benchmarks/job/7c.sql,rbk_0754_job_7c,2,7,686728
30%-40%,high_variability,397,imdb/benchmarks/job/7c.sql,rbk_0754_job_7c,2,7,702707
30%-40%,high_variability,398,imdb/benchmarks/job/14c.sql,rbk_0701_job_14c,3,7,736864
30%-40%,high_variability,399,imdb/benchmarks/job/7a.sql,rbk_0752_job_7a,3,7,731708
30%-40%,high_variability,400,imdb/benchmarks/job/16a.sql,rbk_0706_job_16a,2,7,821855
30%-40%,high_variability,401,imdb/benchmarks/job/9a.sql,rbk_0759_job_9a,2,7,755903
30%-40%,high_variability,402,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,2,7,80552
30%-40%,high_variability,403,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,734068
30%-40%,high_variability,404,imdb/benchmarks/ceb/9a/fcc0cac83d994fc55b0b99f703249d75ae7d293d.sql,rbk_0618_ceb_9a_fcc0cac83d994fc55b0b99f703249d75ae7d293d,4,8,820294
30%-40%,high_variability,405,imdb/benchmarks/ceb/11a/fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b.sql,rbk_0215_ceb_11a_fcd0ecd19dfceed5f87d0f4576bd9ab255c13f2b,6,9,616101
30%-40%,high_variability,406,imdb/benchmarks/job/9a.sql,rbk_0759_job_9a,3,7,647155
30%-40%,high_variability,407,imdb/benchmarks/job/7b.sql,rbk_0753_job_7b,3,7,773215
30%-40%,high_variability,408,imdb/benchmarks/ceb/3b/f99e0814bf150936022d6c4ffdea46e5b8954c35.sql,rbk_0392_ceb_3b_f99e0814bf150936022d6c4ffdea46e5b8954c35,6,9,747304
30%-40%,high_variability,409,imdb/benchmarks/ceb/9b/f5f527a01da4d75874e3413b3bafc9fc4a1e09f3.sql,rbk_0668_ceb_9b_f5f527a01da4d75874e3413b3bafc9fc4a1e09f3,4,8,510991
30%-40%,high_variability,410,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,2,7,76380
30%-40%,high_variability,411,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,789877
30%-40%,high_variability,412,imdb/benchmarks/job/9c.sql,rbk_0761_job_9c,2,7,747328
30%-40%,high_variability,413,imdb/benchmarks/job/11d.sql,rbk_0691_job_11d,2,7,693522
30%-40%,high_variability,414,imdb/benchmarks/job/12a.sql,rbk_0692_job_12a,2,7,725531
30%-40%,high_variability,415,imdb/benchmarks/ceb/9b/f468dc9e19c3ccf304ff62c5ad47d5ce25ed1fea.sql,rbk_0667_ceb_9b_f468dc9e19c3ccf304ff62c5ad47d5ce25ed1fea,5,8,818179
30%-40%,high_variability,416,imdb/benchmarks/job/14c.sql,rbk_0701_job_14c,2,7,647670
30%-40%,high_variability,417,imdb/benchmarks/ceb/10a/f599ce082cdb192974438e659a158cfa6646d4c8.sql,rbk_0162_ceb_10a_f599ce082cdb192974438e659a158cfa6646d4c8,1,6,166659
30%-40%,high_variability,418,imdb/benchmarks/job/11d.sql,rbk_0691_job_11d,2,7,632225
